Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,Onmichain Balance$,eth linea base scroll zks Balance$
20416336,0x38d1f044d211f5d8d7a1dcbea39c5c4d585253df,0.999,Tether : Binance,150,"[nan 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Aptos Bridge' 'Merkly' nan
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' nan 'Stargate' nan 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan nan 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Aptos Bridge' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Merkly' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' nan nan 'Stargate' 'L2Marathon'
 'Stargate' 'Stargate' 'Stargate' 'Aptos Bridge' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' nan 'Stargate' 'Harmony Bridge'
 'PancakeSwap' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'CoreDAO' nan 'Stargate' 'Stargate' 'Stargate'
 'Bitcoin Bridge' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Aptos Bridge'
 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'CoreDAO' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate']",115.34,0.77,10,10,18,480.95,"[117.72, 1.02, 2.59, 12.54, 131.71]"
20416214,0x0d45f65add6b643d5f4b27905e34cfcac70ed388,0.999,Tether : Binance,9,"['Merkly' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Merkly'
 'Merkly']",0.39,0.04,1,3,9,2.5,"[0, 0.0, 0.0, 0.0, 1.73]"
20416186,0xe98e45ba76315fc83006b0fcf690d7f9ff5144ee,0.999,Tether : Binance,148,"['Stargate' 'Harmony Bridge' 'Angle' 'Stargate' 'Bitcoin Bridge' nan
 'Stargate' 'Stargate' 'Aptos Bridge' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' nan 'Stargate' 'Stargate' nan 'Stargate' 'Stargate'
 'Stargate' nan 'Aptos Bridge' nan 'Stargate' 'PancakeSwap' nan
 'Aptos Bridge' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Aptos Bridge' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Merkly' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'PancakeSwap' nan 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'CoreDAO'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan 'Angle'
 'Stargate' nan 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Merkly' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'L2Marathon' 'CoreDAO' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan 'Stargate'
 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Harmony Bridge' 'Stargate' 'Stargate' nan
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate']",114.8,0.78,10,11,17,396.6,"[96.86, 11.0, 2.09, 12.54, 118.77]"
20416178,0xd52dd5d69be7f579f7689f6d56f7eb8f547f6130,0.999,Tether : Binance,50,"['Tevaera' 'Stargate' nan nan nan 'Stargate' 'MintDAO' 'Stargate' nan
 'Tevaera' nan 'Stargate' nan nan 'Stargate' nan nan 'Stargate' nan
 'Stargate' nan nan nan nan 'Stargate' nan nan nan 'Stargate' 'Stargate'
 nan 'MintDAO' nan 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Holograph'
 nan 'Stargate' nan 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan
 'Stargate' 'Stargate' nan nan]",8500.67,170.01,5,8,12,3163.61,"[206.34, 313.82, 1255.85, 5.16, 594.97]"
20416099,0x8fe24d8345c3bd30abe8d7eb9241f23d266246a3,0.999,Tether : Binance,63,"['Angle' nan 'Stargate' 'Angle' 'Stargate' 'Stargate' nan 'Stargate'
 'Stargate' 'Aptos Bridge' 'Omni X' 'CoreDAO' 'Stargate' 'Angle' 'Omni X'
 'Stargate' 'CoreDAO' 'Radiant Capital' 'Stargate' 'Stargate' 'Stargate'
 'Omni X' 'Stargate' 'Stargate' 'Stargate' 'Omni X' 'Aptos Bridge'
 'Stargate' 'Stargate' 'Omni X' 'Stargate' 'Angle' 'Angle' 'Stargate'
 'Stargate' nan 'Stargate' 'Stargate' 'Omni X' nan 'Omni X' 'Angle'
 'Stargate' 'Stargate' 'Holograph' 'Stargate' 'Omni X' 'Stargate'
 'Stargate' 'Stargate' 'Angle' 'CoreDAO' 'Stargate' 'Angle' 'Omni X'
 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate'
 'Stargate']",10877.64,172.66,8,8,16,183.97,"[0.82, 0.17, 0.33, 0, 82.72]"
20416048,0x1dfaaedccae50d5ee157322e60adcaea13ea2835,0.999,Tether : Binance,26,"['L2Marathon' 'Stargate' 'Merkly' 'L2Marathon' 'Merkly' nan
 'Harmony Bridge' 'Harmony Bridge' 'L2Marathon' 'Angle' 'L2Marathon'
 'Stargate' 'Merkly' 'Angle' 'TraderJoe' 'Dexalot' 'Harmony Bridge'
 'L2Marathon' 'l2telegraph' 'Merkly' 'Dexalot' 'Angle' 'Level Finance'
 'L2Marathon' 'Abracadabra Money' 'Harmony Bridge']",157.44,6.06,11,11,15,56.44,"[3.82, 0, 0, 0, 35.37]"
20416020,0x6537f1e1f86097d8ba15972eb5dbfe170ad6c0c9,0.999,Tether : Binance,25,"['Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Aptos Bridge' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Angle']",55.9,2.24,3,7,9,367.14,"[180.01, 59.89, 0.7, 0, 73.6]"
20416016,0x788044c5f21c6fdcb808dae4baec1a43e96f1418,0.969,Tether : Binance,24,"['Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Aptos Bridge']",35.75,1.49,3,6,9,363.6,"[17.55, 41.24, 0.74, 0, 131.54]"
20416015,0xc75724065352cd483bfef861b72b0f19938efed3,0.989,Tether : Binance,27,"['Angle' 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Aptos Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Stargate']",92.96,3.44,3,7,9,340.38,"[18.18, 50.56, 1.02, 0, 195.41]"
20416014,0xb0d78046c25ad1e23925b391588216419071d6e0,0.909,Tether : Binance,28,"['Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Aptos Bridge'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle'
 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle']",82.27,2.94,3,6,9,339.0,"[46.38, 56.01, 1.0, 0, 125.09]"
20416009,0x9573eee34a0a10f390f5d7845c9fe61179955780,0.979,Tether : Binance,34,"['Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Angle' 'Stargate'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Aptos Bridge' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Stargate'
 'Angle' 'Angle' 'Angle' 'Aptos Bridge']",236.98,6.97,3,7,10,206.21,"[21.82, 45.44, 0.14, 0, 91.21]"
20415981,0xa27de01caef6f53715fd64f3f28c9b757561554f,0.99923,Tether : Binance,46,"['Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan
 'DeFi Kingdoms' 'Stargate' 'Stargate' 'DeFi Kingdoms' 'Angle'
 'Harmony Bridge' 'Stargate' nan 'Stargate' 'Angle' 'Stargate' 'Stargate'
 'Aptos Bridge' 'Stargate' 'CoreDAO' 'Stargate' 'Angle' 'Angle' 'Stargate'
 'DeFi Kingdoms' 'Stargate' 'Holograph' 'Maverick Protocol' 'Angle'
 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Abracadabra Money' nan
 'Stargate' 'CoreDAO' 'Abracadabra Money' 'Stargate' nan 'Aptos Bridge'
 'Stargate' nan 'DeFi Kingdoms' nan]",10882.54,236.58,10,14,19,256.48,"[6.77, 38.23, 18.69, 34.47, 83.58]"
20415915,0xe5cbbf8b1494da23cd2dc9b56c24bd8f8ba25091,1.099,Tether : Binance,80,"['Omni X' 'Bitcoin Bridge' 'Stargate' nan 'CoreDAO' 'CoreDAO' 'Stargate'
 'Aptos Bridge' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Maverick Protocol' 'Stargate' 'Stargate' 'Stargate' nan 'CoreDAO'
 'Stargate' nan 'Stargate' 'Stargate' 'Omni X' 'Tevaera' 'Omni X' nan nan
 'Stargate' 'Stargate' 'Tenet' nan 'Stargate' 'Stargate' 'Tenet' nan
 'Stargate' nan 'Stargate' 'Interport Finance' 'PancakeSwap' nan
 'Holograph' 'Tevaera' nan 'Stargate' nan 'Stargate' 'Stargate' nan nan
 'Stargate' 'CoreDAO' 'Omni X' 'Omni X' nan 'Omni X' nan nan 'Stargate'
 nan 'Stargate' 'Tevaera' nan 'Stargate' 'Stargate' nan 'Holograph'
 'Omni X' nan nan 'Stargate' 'Omni X' nan 'Stargate' 'Stargate' 'Stargate'
 'Holograph' nan 'Stargate' 'Stargate']",17775.69,222.2,12,16,20,6307.48,"[4450.07, 593.38, 3.36, 202.94, 363.84]"
20415898,0xbb6b98abcb46f4f5b0850c8055966a0d2af75dc7,1.099,Tether : Binance,77,"[nan 'Omni X' 'Stargate' 'Omni X' 'Stargate' 'Stargate' 'CoreDAO'
 'Stargate' 'Holograph' nan 'Stargate' 'Stargate' 'Stargate' nan nan
 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan 'Holograph' 'Stargate'
 nan 'Omni X' 'Tevaera' 'Stargate' 'Maverick Protocol' nan 'Stargate'
 'Stargate' 'Holograph' 'Stargate' 'CoreDAO' nan 'Omni X' nan 'Omni X' nan
 'Stargate' nan 'Tevaera' 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan
 'Stargate' nan nan 'Stargate' 'Tenet' nan 'PancakeSwap' 'CoreDAO'
 'CoreDAO' 'Omni X' 'Tevaera' 'Stargate' nan 'Stargate' 'Aptos Bridge'
 'Bitcoin Bridge' 'Stargate' nan nan nan 'Omni X' 'Stargate'
 'Interport Finance' 'Tenet' nan 'Stargate' 'Stargate' 'Omni X' nan nan
 nan]",18987.19,246.59,12,16,20,1883.86,"[201.21, 663.41, 3.45, 183.35, 170.79]"
20415886,0xfc91258559e73dc1bb9c0ad09c84f732ce10e8d1,0.999,Tether : Binance,55,"['Stargate' nan nan 'Stargate' 'Stargate' 'Stargate' 'L2Marathon'
 'Stargate' 'Stargate' 'Merkly' 'Merkly' 'L2Marathon' 'Holograph'
 'Aptos Bridge' 'Stargate' 'L2Marathon' 'Stargate' 'Stargate' 'Stargate'
 nan 'Stargate' 'Stargate' 'Stargate' nan 'Merkly' nan 'Stargate' nan
 'Stargate' 'Stargate' 'Aptos Bridge' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Holograph' 'Stargate' 'Stargate' 'Stargate'
 'L2Marathon' 'L2Marathon' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'L2Marathon' 'Stargate' 'Stargate' nan nan 'Merkly' 'Stargate'
 'Merkly']",11439.96,208.0,6,9,13,433.63,"[3.87, 0.67, 0.17, 38.01, 0.78]"
20415869,0x3499ded79ef4285dbdb5232d24106087d383732c,1.099,Tether : Binance,83,"['Tenet' 'Stargate' nan 'Stargate' 'Interport Finance' 'Tevaera'
 'Stargate' 'Omni X' nan 'Stargate' 'Maverick Protocol' 'Stargate' nan
 'Aptos Bridge' nan 'Omni X' nan 'Stargate' 'Holograph' nan 'Stargate'
 'Omni X' nan 'Stargate' nan nan 'TraderJoe' 'Stargate' 'Stargate'
 'Omni X' 'CoreDAO' nan nan 'CoreDAO' nan 'PancakeSwap' nan 'Tevaera'
 'Stargate' nan 'Stargate' nan 'Stargate' 'Holograph' 'Holograph' nan
 'Stargate' 'CoreDAO' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Tevaera' 'Omni X' 'Stargate' nan nan nan 'Tenet' 'Stargate' nan 'Omni X'
 'Omni X' nan nan 'Stargate' 'Stargate' nan 'Stargate' 'TraderJoe'
 'CoreDAO' 'Stargate' 'Stargate' 'Stargate' nan 'Stargate' nan 'Stargate'
 'Omni X' 'Stargate' nan 'Bitcoin Bridge' 'Stargate']",15974.45,192.46,13,17,20,9927.44,"[8032.8, 580.11, 3.87, 426.67, 185.84]"
20415812,0xcbff7e6427f9a22b14d5f4d4f39df46d79bdda29,1.099,Tether : Binance,27,"['Merkly' 'Stargate' 'Merkly' 'Stargate' nan nan nan nan 'Stargate' nan
 'Merkly' 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan 'Stargate' nan
 'Stargate' nan nan nan nan nan 'Stargate' nan 'Stargate']",737.42,27.31,3,5,13,98.22,"[6.79, 0.69, 36.03, 4.76, 38.78]"
20415751,0xc1f54fef5679bbb11999cab158db0fd139bcf5c4,1.094805,Tether : Binance,55,"['Stargate' 'Abracadabra Money' 'Abracadabra Money' 'Stargate'
 'Abracadabra Money' 'Abracadabra Money' 'Stargate' 'Stargate' 'Stargate'
 'Abracadabra Money' 'Abracadabra Money' 'Stargate' 'Stargate' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Stargate' 'Angle' 'Stargate'
 'Stargate' 'Abracadabra Money' 'Merkly' 'Zerius' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Stargate' 'L2telegraph' 'Stargate'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Stargate' 'Stargate'
 'Abracadabra Money' 'Stargate' 'Abracadabra Money']",13880.73,252.38,6,10,13,37.3,"[0, 7.55, 7.39, 0, 0]"
20415605,0xb9060eae76990a27984925e924dfba20e5cfb0ad,0.999,Tether : Binance,348,"['Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Merkly' 'USDV' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'DeFi Kingdoms' 'Dexalot' 'Merkly' nan 'Stargate' 'Merkly' 'Stargate'
 'Merkly' 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Merkly'
 'Bitcoin Bridge' 'Merkly' 'Merkly' 'Stargate' 'Stargate' 'Angle'
 'Stargate' 'Stargate' 'Stargate' 'Merkly' 'Merkly' 'Merkly' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Merkly'
 'Stargate' 'Stargate' 'Stargate' 'Level Finance' 'Stargate' 'Stargate'
 'Merkly' 'CoreDAO' 'Merkly' 'Merkly' 'Merkly' 'Stargate' 'Stargate'
 'Aptos Bridge' 'Stargate' 'Merkly' 'Stargate' 'Merkly' 'Stargate'
 'Zerius' 'Fuse Bridge' 'Angle' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Merkly' 'Stargate' 'Stargate' 'L2Marathon' 'MintDAO'
 'Stargate' 'Stargate' 'Merkly' 'Stargate' 'MintDAO' 'Merkly' 'Stargate'
 'Stargate' 'Aptos Bridge' 'Stargate' 'Stargate' 'Merkly' 'Stargate'
 'Merkly' 'Merkly' 'Merkly' 'Stargate' 'Merkly' 'Stargate' 'Stargate'
 'Stargate' 'Merkly' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Radiant Capital'
 'Abracadabra Money' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Stargate'
 'Stargate' 'Abracadabra Money' nan 'Angle' 'Angle' 'Stargate' 'Angle'
 'Merkly' 'l2telegraph' 'Stargate' 'Stargate' 'MintDAO' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Merkly' 'Stargate' 'Angle'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Abracadabra Money'
 'Stargate' 'Stargate' 'Stargate' 'Merkly' 'Stargate' 'L2Marathon'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'L2Marathon' 'Merkly' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'USDV'
 'TraderJoe' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'USDV' 'Merkly'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Merkly' nan 'Stargate'
 'Stargate' 'Stargate' 'Orderly Network' 'Merkly' 'Stargate'
 'Harmony Bridge' 'Angle' 'Stargate' 'Stargate' 'Merkly' 'Merkly'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Merkly' 'Stargate' 'Merkly'
 'Merkly' 'Merkly' 'Merkly' 'Stargate' 'Merkly' 'Stargate' 'Merkly'
 'Radiant Capital' 'Merkly' 'Stargate' 'Stargate' 'Angle' 'Merkly'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Merkly'
 'Stargate' 'Stargate' 'Angle' 'Merkly' 'Stargate' 'Stargate' 'Stargate'
 'Angle' 'Stargate' 'Merkly' 'Stargate' 'Merkly' 'Stargate' 'Stargate'
 'DeFi Kingdoms' 'Stargate' 'Level Finance' 'Stargate' 'Merkly' 'Stargate'
 'Stargate' 'Harmony Bridge' 'Merkly' 'Merkly' 'Stargate' 'Stargate'
 'Stargate' 'Merkly' 'Stargate' 'Stargate' 'Stargate' 'USDV' 'Stargate'
 'Stargate' 'Merkly' 'Stargate' 'Stargate' 'Stargate' 'Merkly' 'CoreDAO'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'DeFi Kingdoms'
 'Stargate' 'Merkly' 'Holograph' 'Stargate' 'Merkly' 'Angle' 'Stargate'
 'Stargate' 'Stargate' 'Dexalot' 'Merkly' 'Angle' 'Merkly' 'Stargate'
 'Angle' 'Stargate' 'Harmony Bridge' 'Stargate' 'Stargate' 'Aptos Bridge'
 'Merkly' 'Stargate' 'Merkly' 'Merkly' 'Merkly' 'Stargate' 'Merkly'
 'Merkly' 'Aptos Bridge' 'Merkly' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Merkly' 'Stargate' 'Merkly' 'Stargate' 'Merkly' 'Merkly'
 'Merkly' 'USDV' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Angle'
 'Aptos Bridge' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Merkly'
 'Angle' 'Stargate' 'Merkly' 'Stargate' 'Stargate' 'Aptos Bridge' 'Merkly'
 'Stargate' 'Merkly' 'Merkly' 'USDV' 'Stargate' 'USDV' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Angle']",46070.04,132.39,22,16,43,291.06,"[18.09, 25.32, 12.56, 0.04, 1.27]"
20415575,0xb75ee137e214ac8f4e8529459213a1de482f7efe,1.054848,Tether : Binance,55,"['Stargate' 'Abracadabra Money' 'Abracadabra Money' 'Stargate'
 'Abracadabra Money' 'Merkly' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Stargate' 'Stargate'
 'Abracadabra Money' 'Stargate' 'Abracadabra Money' 'Abracadabra Money'
 'Merkly' 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Merkly'
 'Stargate' 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Stargate'
 'Abracadabra Money' 'Stargate' 'Stargate' 'Abracadabra Money' 'Stargate'
 'Abracadabra Money' 'Stargate' 'Abracadabra Money' 'Merkly' 'CoreDAO'
 'CoreDAO' 'Merkly' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'CoreDAO' 'Abracadabra Money' 'Stargate'
 'Abracadabra Money' 'CoreDAO' 'Stargate' 'Abracadabra Money'
 'Abracadabra Money' 'Stargate' 'Abracadabra Money' 'Stargate' 'L2Pass'
 'Abracadabra Money']",2277.7,41.41,6,9,17,15.2,"[0.83, 0, 7.16, 0, 4.02]"
20415499,0x5486c57efb3233238fb3057b7dd964c33b3be349,0.999,Tether : Binance,95,"[nan 'Stargate' nan 'CoreDAO' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Omni X' nan 'GameSwift' nan 'Stargate' 'Omni X' 'Omni X' 'Stargate'
 'Omni X' 'Holograph' 'Stargate' 'Holograph' 'Stargate' nan nan 'Stargate'
 'Stargate' 'TraderJoe' 'CoreDAO' nan 'Stargate' 'Stargate' 'CoreDAO'
 'Tevaera' 'Stargate' 'Tevaera' 'Stargate' 'CoreDAO' 'Holograph'
 'Stargate' 'Stargate' 'Interport Finance' nan 'CoreDAO' 'Stargate'
 'CoreDAO' 'Stargate' nan 'Stargate' 'Stargate' 'Stargate' nan 'Stargate'
 'Stargate' 'Stargate' 'Tevaera' 'Omni X' 'Stargate' nan 'Stargate' nan
 'Aptos Bridge' nan 'Tenet' 'Omni X' 'Stargate' 'Omni X' nan nan
 'Stargate' nan 'Stargate' nan nan 'Omni X' nan nan nan 'Omni X' 'Tenet'
 'PancakeSwap' 'Stargate' 'Stargate' 'Holograph' nan 'Stargate'
 'Bitcoin Bridge' 'Stargate' 'CoreDAO' 'Stargate' 'Stargate' 'Stargate'
 'CoreDAO' 'TraderJoe' 'Stargate' 'Maverick Protocol' 'Stargate']",30095.57,316.8,14,17,20,10643.48,"[8553.74, 817.99, 1.26, 419.53, 183.75]"
20415425,0x4de2f7c6b58932e4899ece5be8a8a3c0395f6d0e,0.999,Tether : Binance,100,"[nan nan 'Stargate' nan 'Stargate' nan 'Orderly Network' nan nan 'Merkly'
 'Interport Finance' 'Holograph' 'L2Marathon' 'DeFi Kingdoms' nan
 'Interport Finance' 'Orderly Network' 'L2Marathon' 'Holograph'
 'DeFi Kingdoms' 'Merkly' 'Holograph' 'DeFi Kingdoms' 'Stargate' 'Merkly'
 'Tevaera' 'Stargate' nan 'Orderly Network' 'Mintly' 'Merkly' nan
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Fuse Bridge' nan 'Fuse Bridge' nan
 'DeFi Kingdoms' 'Stargate' 'Stargate' 'Holograph' nan 'Stargate'
 'OmniArt' 'OmniArt' nan 'Stargate' 'Kelp DAO' 'Stargate' 'Merkly'
 'DeFi Kingdoms' nan 'Stargate' 'Stargate' 'DeFi Kingdoms' nan 'Merkly'
 nan nan nan 'OmniArt' nan 'Stargate' nan 'Stargate' 'Tevaera'
 'Aptos Bridge' nan 'Stargate' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Omni X'
 'Stargate' 'Merkly' 'Interport Finance' 'Aptos Bridge' 'Stargate'
 'Stargate' nan nan 'StakeStone' nan nan 'Interport Finance'
 'Orderly Network' 'Aptos Bridge' nan 'Stargate' 'MintDAO' 'Aptos Bridge'
 'Stargate' 'Merkly' 'Stargate' nan 'DeFi Kingdoms' nan 'Merkly'
 'Aptos Bridge' 'Aptos Bridge']",2527.24,25.27,17,15,27,223.15,"[23.7, 4.32, 19.9, 1.23, 3.72]"
20415400,0x81287f40f2722c795953defe4b853f76f3b8e214,0.908969,Tether : Binance,65,"['Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'Stargate' 'Abracadabra Money' 'Angle' 'Stargate' 'Abracadabra Money'
 'Stargate' 'Abracadabra Money' 'Abracadabra Money' 'L2Pass'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'Stargate' 'Stargate'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'USDV' 'CoreDAO' 'Stargate'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Stargate'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Merkly'
 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Abracadabra Money'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Stargate' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Stargate' 'Stargate' 'Abracadabra Money' 'Stargate'
 'Merkly' 'Abracadabra Money' 'USDV']",2088.04,32.12,7,9,12,58.73,"[2.08, 0, 7.8, 0, 42.74]"
